# t(s)   slab-O_fcc    slab-OH_fcc    slab-H2O    H2O  
8.758758758758758978e-01 1.033322650361090250e-01 2.064964040804566012e-02 4.868294745025500962e-05 8.759694116083954762e-01
8.768768768768768762e-01 1.033322650364990186e-01 2.064964040812321960e-02 4.868294745022902942e-05 8.759694116079279613e-01
8.778778778778778547e-01 1.033322650368875828e-01 2.064964040820049460e-02 4.868294745020313732e-05 8.759694116074621117e-01
8.788788788788788331e-01 1.033322650372747037e-01 2.064964040827748162e-02 4.868294745017734686e-05 8.759694116069980385e-01
8.798798798798799226e-01 1.033322650376603813e-01 2.064964040835418416e-02 4.868294745015165127e-05 8.759694116065356306e-01
8.808808808808809010e-01 1.033322650380446295e-01 2.064964040843060220e-02 4.868294745012605054e-05 8.759694116060749991e-01
8.818818818818818794e-01 1.033322650384274483e-01 2.064964040850673227e-02 4.868294745010054469e-05 8.759694116056161439e-01
8.828828828828828579e-01 1.033322650388088237e-01 2.064964040858257785e-02 4.868294745007513370e-05 8.759694116051589541e-01
8.838838838838838363e-01 1.033322650391887698e-01 2.064964040865813893e-02 4.868294745004981758e-05 8.759694116047034296e-01
8.848848848848849258e-01 1.033322650395672726e-01 2.064964040873341206e-02 4.868294745002460310e-05 8.759694116042496814e-01
8.858858858858859042e-01 1.033322650399443460e-01 2.064964040880840415e-02 4.868294744999947672e-05 8.759694116037977096e-01
8.868868868868868827e-01 1.033322650403199761e-01 2.064964040888310481e-02 4.868294744997445197e-05 8.759694116033472922e-01
8.878878878878878611e-01 1.033322650406941767e-01 2.064964040895752445e-02 4.868294744994952210e-05 8.759694116028987620e-01
8.888888888888888395e-01 1.033322650410669341e-01 2.064964040903165612e-02 4.868294744992468709e-05 8.759694116024518973e-01
8.898898898898899290e-01 1.033322650414382621e-01 2.064964040910550330e-02 4.868294744989994696e-05 8.759694116020066978e-01
8.908908908908909074e-01 1.033322650418081606e-01 2.064964040917906599e-02 4.868294744987530169e-05 8.759694116015632748e-01
8.918918918918918859e-01 1.033322650421766159e-01 2.064964040925234071e-02 4.868294744985075128e-05 8.759694116011216281e-01
8.928928928928928643e-01 1.033322650425436279e-01 2.064964040932533093e-02 4.868294744982630252e-05 8.759694116006816467e-01
8.938938938938938428e-01 1.033322650429092104e-01 2.064964040939803666e-02 4.868294744980194186e-05 8.759694116002433306e-01
8.948948948948949322e-01 1.033322650432733636e-01 2.064964040947045443e-02 4.868294744977768283e-05 8.759694115998067909e-01
8.958958958958959107e-01 1.033322650436360735e-01 2.064964040954258770e-02 4.868294744975351868e-05 8.759694115993720276e-01
8.968968968968968891e-01 1.033322650439973400e-01 2.064964040961443648e-02 4.868294744972944939e-05 8.759694115989389296e-01
8.978978978978978676e-01 1.033322650443571911e-01 2.064964040968599729e-02 4.868294744970547497e-05 8.759694115985074969e-01
8.988988988988988460e-01 1.033322650447155849e-01 2.064964040975727361e-02 4.868294744968159542e-05 8.759694115980778406e-01
8.998998998998999355e-01 1.033322650450725633e-01 2.064964040982826543e-02 4.868294744965781073e-05 8.759694115976499607e-01
9.009009009009009139e-01 1.033322650454280844e-01 2.064964040989897276e-02 4.868294744963412091e-05 8.759694115972237460e-01
9.019019019019018923e-01 1.033322650457821901e-01 2.064964040996939212e-02 4.868294744961053274e-05 8.759694115967991968e-01
9.029029029029028708e-01 1.033322650461348524e-01 2.064964041003952699e-02 4.868294744958703266e-05 8.759694115963764238e-01
9.039039039039038492e-01 1.033322650464860715e-01 2.064964041010937737e-02 4.868294744956363422e-05 8.759694115959554273e-01
9.049049049049049387e-01 1.033322650468358611e-01 2.064964041017893978e-02 4.868294744954033065e-05 8.759694115955360960e-01
9.059059059059059171e-01 1.033322650471842075e-01 2.064964041024821770e-02 4.868294744951712195e-05 8.759694115951184301e-01
9.069069069069068956e-01 1.033322650475311244e-01 2.064964041031721112e-02 4.868294744949400811e-05 8.759694115947025406e-01
9.079079079079078740e-01 1.033322650478766119e-01 2.064964041038591658e-02 4.868294744947098914e-05 8.759694115942884274e-01
9.089089089089088525e-01 1.033322650482206562e-01 2.064964041045433754e-02 4.868294744944806504e-05 8.759694115938759795e-01
9.099099099099099419e-01 1.033322650485632571e-01 2.064964041052247401e-02 4.868294744942524259e-05 8.759694115934651970e-01
9.109109109109109204e-01 1.033322650489044287e-01 2.064964041059032251e-02 4.868294744940250822e-05 8.759694115930561908e-01
9.119119119119118988e-01 1.033322650492441708e-01 2.064964041065788999e-02 4.868294744937987550e-05 8.759694115926489610e-01
9.129129129129128772e-01 1.033322650495824696e-01 2.064964041072516604e-02 4.868294744935733765e-05 8.759694115922433966e-01
9.139139139139138557e-01 1.033322650499193390e-01 2.064964041079216106e-02 4.868294744933488789e-05 8.759694115918396085e-01
9.149149149149149451e-01 1.033322650502547652e-01 2.064964041085886812e-02 4.868294744931253977e-05 8.759694115914374857e-01
9.159159159159159236e-01 1.033322650505887619e-01 2.064964041092529068e-02 4.868294744929029330e-05 8.759694115910370282e-01
9.169169169169169020e-01 1.033322650509213153e-01 2.064964041099142875e-02 4.868294744926813492e-05 8.759694115906383471e-01
9.179179179179178805e-01 1.033322650512524393e-01 2.064964041105727885e-02 4.868294744924607140e-05 8.759694115902414424e-01
9.189189189189188589e-01 1.033322650515821339e-01 2.064964041112284446e-02 4.868294744922410953e-05 8.759694115898462030e-01
9.199199199199199484e-01 1.033322650519103852e-01 2.064964041118812557e-02 4.868294744920223575e-05 8.759694115894527400e-01
9.209209209209209268e-01 1.033322650522371933e-01 2.064964041125311872e-02 4.868294744918046362e-05 8.759694115890609423e-01
9.219219219219219053e-01 1.033322650525625719e-01 2.064964041131782738e-02 4.868294744915878635e-05 8.759694115886708099e-01
9.229229229229228837e-01 1.033322650528865072e-01 2.064964041138225154e-02 4.868294744913720395e-05 8.759694115882824539e-01
9.239239239239238621e-01 1.033322650532090131e-01 2.064964041144639120e-02 4.868294744911571642e-05 8.759694115878958742e-01
9.249249249249249516e-01 1.033322650535300896e-01 2.064964041151024290e-02 4.868294744909432376e-05 8.759694115875109599e-01
9.259259259259259300e-01 1.033322650538497228e-01 2.064964041157381011e-02 4.868294744907302596e-05 8.759694115871278219e-01
9.269269269269269085e-01 1.033322650541679266e-01 2.064964041163708935e-02 4.868294744905182303e-05 8.759694115867463493e-01
9.279279279279278869e-01 1.033322650544846871e-01 2.064964041170008757e-02 4.868294744903072175e-05 8.759694115863666530e-01
9.289289289289288654e-01 1.033322650548000182e-01 2.064964041176279783e-02 4.868294744900971533e-05 8.759694115859886221e-01
9.299299299299299548e-01 1.033322650551139060e-01 2.064964041182522012e-02 4.868294744898879700e-05 8.759694115856122565e-01
9.309309309309309333e-01 1.033322650554263644e-01 2.064964041188736138e-02 4.868294744896798032e-05 8.759694115852377783e-01
9.319319319319319117e-01 1.033322650557373795e-01 2.064964041194921468e-02 4.868294744894725851e-05 8.759694115848648543e-01
9.329329329329328901e-01 1.033322650560469652e-01 2.064964041201078002e-02 4.868294744892663156e-05 8.759694115844937068e-01
9.339339339339339796e-01 1.033322650563551076e-01 2.064964041207206433e-02 4.868294744890610626e-05 8.759694115841243356e-01
9.349349349349349581e-01 1.033322650566618206e-01 2.064964041213306067e-02 4.868294744888566905e-05 8.759694115837566297e-01
9.359359359359359365e-01 1.033322650569671042e-01 2.064964041219377253e-02 4.868294744886532670e-05 8.759694115833907002e-01
9.369369369369369149e-01 1.033322650572709445e-01 2.064964041225419641e-02 4.868294744884508601e-05 8.759694115830264360e-01
9.379379379379378934e-01 1.033322650575733415e-01 2.064964041231433581e-02 4.868294744882494017e-05 8.759694115826639482e-01
9.389389389389389828e-01 1.033322650578743090e-01 2.064964041237419071e-02 4.868294744880488921e-05 8.759694115823031257e-01
9.399399399399399613e-01 1.033322650581738472e-01 2.064964041243376111e-02 4.868294744878493311e-05 8.759694115819439686e-01
9.409409409409409397e-01 1.033322650584719421e-01 2.064964041249304355e-02 4.868294744876507189e-05 8.759694115815866988e-01
9.419419419419419182e-01 1.033322650587686076e-01 2.064964041255204150e-02 4.868294744874530552e-05 8.759694115812309834e-01
9.429429429429428966e-01 1.033322650590638297e-01 2.064964041261075495e-02 4.868294744872563403e-05 8.759694115808771553e-01
9.439439439439439861e-01 1.033322650593576225e-01 2.064964041266918043e-02 4.868294744870605741e-05 8.759694115805248815e-01
9.449449449449449645e-01 1.033322650596499720e-01 2.064964041272732143e-02 4.868294744868658242e-05 8.759694115801743841e-01
9.459459459459459429e-01 1.033322650599408921e-01 2.064964041278517792e-02 4.868294744866720231e-05 8.759694115798256631e-01
9.469469469469469214e-01 1.033322650602303688e-01 2.064964041284274646e-02 4.868294744864791029e-05 8.759694115794786073e-01
9.479479479479478998e-01 1.033322650605184162e-01 2.064964041290003050e-02 4.868294744862871991e-05 8.759694115791333280e-01
9.489489489489489893e-01 1.033322650608050203e-01 2.064964041295703004e-02 4.868294744860962440e-05 8.759694115787897140e-01
9.499499499499499677e-01 1.033322650610901949e-01 2.064964041301374509e-02 4.868294744859062376e-05 8.759694115784478763e-01
9.509509509509509462e-01 1.033322650613739402e-01 2.064964041307017217e-02 4.868294744857172476e-05 8.759694115781077040e-01
9.519519519519519246e-01 1.033322650616562421e-01 2.064964041312631476e-02 4.868294744855291385e-05 8.759694115777693080e-01
9.529529529529529031e-01 1.033322650619371008e-01 2.064964041318216939e-02 4.868294744853419781e-05 8.759694115774325773e-01
9.539539539539539925e-01 1.033322650622165301e-01 2.064964041323774299e-02 4.868294744851558341e-05 8.759694115770976230e-01
9.549549549549549710e-01 1.033322650624945299e-01 2.064964041329302863e-02 4.868294744849706388e-05 8.759694115767643341e-01
9.559559559559559494e-01 1.033322650627710865e-01 2.064964041334802630e-02 4.868294744847863922e-05 8.759694115764328215e-01
9.569569569569569278e-01 1.033322650630462136e-01 2.064964041340274295e-02 4.868294744846030943e-05 8.759694115761029742e-01
9.579579579579579063e-01 1.033322650633198975e-01 2.064964041345717163e-02 4.868294744844207451e-05 8.759694115757749033e-01
9.589589589589589957e-01 1.033322650635921380e-01 2.064964041351131582e-02 4.868294744842393445e-05 8.759694115754484978e-01
9.599599599599599742e-01 1.033322650638629631e-01 2.064964041356517205e-02 4.868294744840588926e-05 8.759694115751238686e-01
9.609609609609609526e-01 1.033322650641323448e-01 2.064964041361874378e-02 4.868294744838793894e-05 8.759694115748009047e-01
9.619619619619619311e-01 1.033322650644002832e-01 2.064964041367203101e-02 4.868294744837009026e-05 8.759694115744797172e-01
9.629629629629629095e-01 1.033322650646667923e-01 2.064964041372503376e-02 4.868294744835233645e-05 8.759694115741601950e-01
9.639639639639639990e-01 1.033322650649318580e-01 2.064964041377774853e-02 4.868294744833467073e-05 8.759694115738424491e-01
9.649649649649649774e-01 1.033322650651954944e-01 2.064964041383017881e-02 4.868294744831710665e-05 8.759694115735264797e-01
9.659659659659659559e-01 1.033322650654577013e-01 2.064964041388232113e-02 4.868294744829963744e-05 8.759694115732120645e-01
9.669669669669669343e-01 1.033322650657184649e-01 2.064964041393418243e-02 4.868294744828226311e-05 8.759694115728995367e-01
9.679679679679679127e-01 1.033322650659777853e-01 2.064964041398575575e-02 4.868294744826499041e-05 8.759694115725885633e-01
9.689689689689690022e-01 1.033322650662356762e-01 2.064964041403704112e-02 4.868294744824780580e-05 8.759694115722794772e-01
9.699699699699699806e-01 1.033322650664921377e-01 2.064964041408804546e-02 4.868294744823072284e-05 8.759694115719720564e-01
9.709709709709709591e-01 1.033322650667471559e-01 2.064964041413876183e-02 4.868294744821372798e-05 8.759694115716663010e-01
9.719719719719719375e-01 1.033322650670007448e-01 2.064964041418919372e-02 4.868294744819683475e-05 8.759694115713623219e-01
9.729729729729729160e-01 1.033322650672528903e-01 2.064964041423933763e-02 4.868294744818003639e-05 8.759694115710600082e-01
9.739739739739740054e-01 1.033322650675035925e-01 2.064964041428919705e-02 4.868294744816333290e-05 8.759694115707594708e-01
9.749749749749749839e-01 1.033322650677528792e-01 2.064964041433877198e-02 4.868294744814672428e-05 8.759694115704605988e-01
9.759759759759759623e-01 1.033322650680007226e-01 2.064964041438806241e-02 4.868294744813021053e-05 8.759694115701635031e-01
9.769769769769769407e-01 1.033322650682471228e-01 2.064964041443706488e-02 4.868294744811379164e-05 8.759694115698680728e-01
9.779779779779779192e-01 1.033322650684920935e-01 2.064964041448578286e-02 4.868294744809747440e-05 8.759694115695744188e-01
9.789789789789790087e-01 1.033322650687356209e-01 2.064964041453421287e-02 4.868294744808124525e-05 8.759694115692825411e-01
9.799799799799799871e-01 1.033322650689777189e-01 2.064964041458236185e-02 4.868294744806511774e-05 8.759694115689923288e-01
9.809809809809809655e-01 1.033322650692183875e-01 2.064964041463022287e-02 4.868294744804908510e-05 8.759694115687037819e-01
9.819819819819819440e-01 1.033322650694576128e-01 2.064964041467779593e-02 4.868294744803314055e-05 8.759694115684170113e-01
9.829829829829829224e-01 1.033322650696953948e-01 2.064964041472508796e-02 4.868294744801729765e-05 8.759694115681319060e-01
9.839839839839840119e-01 1.033322650699317474e-01 2.064964041477209203e-02 4.868294744800155639e-05 8.759694115678485771e-01
9.849849849849849903e-01 1.033322650701666706e-01 2.064964041481881160e-02 4.868294744798590322e-05 8.759694115675669135e-01
9.859859859859859688e-01 1.033322650704001505e-01 2.064964041486524321e-02 4.868294744797034492e-05 8.759694115672870263e-01
9.869869869869869472e-01 1.033322650706322010e-01 2.064964041491139032e-02 4.868294744795488826e-05 8.759694115670089154e-01
9.879879879879879256e-01 1.033322650708628082e-01 2.064964041495725294e-02 4.868294744793951969e-05 8.759694115667324699e-01
9.889889889889890151e-01 1.033322650710919860e-01 2.064964041500283107e-02 4.868294744792425277e-05 8.759694115664576897e-01
9.899899899899899935e-01 1.033322650713197205e-01 2.064964041504812123e-02 4.868294744790908072e-05 8.759694115661846858e-01
9.909909909909909720e-01 1.033322650715460256e-01 2.064964041509312689e-02 4.868294744789400353e-05 8.759694115659133473e-01
9.919919919919919504e-01 1.033322650717708874e-01 2.064964041513784807e-02 4.868294744787902121e-05 8.759694115656437852e-01
9.929929929929930399e-01 1.033322650719943198e-01 2.064964041518228127e-02 4.868294744786413376e-05 8.759694115653759994e-01
9.939939939939940183e-01 1.033322650722163089e-01 2.064964041522642998e-02 4.868294744784934118e-05 8.759694115651098789e-01
9.949949949949949968e-01 1.033322650724368685e-01 2.064964041527029420e-02 4.868294744783465024e-05 8.759694115648454238e-01
9.959959959959959752e-01 1.033322650726559988e-01 2.064964041531387046e-02 4.868294744782004739e-05 8.759694115645827450e-01
9.969969969969969537e-01 1.033322650728736858e-01 2.064964041535716222e-02 4.868294744780554619e-05 8.759694115643217316e-01
9.979979979979980431e-01 1.033322650730899295e-01 2.064964041540016948e-02 4.868294744779113985e-05 8.759694115640624945e-01
9.989989989989990216e-01 1.033322650733047438e-01 2.064964041544288878e-02 4.868294744777682838e-05 8.759694115638050338e-01
1.000000000000000000e+00 1.033322650735181286e-01 2.064964041548532706e-02 4.868294744776261178e-05 8.759694115635492384e-01
