# t(s)   slab-O_fcc    slab-OH_fcc    slab-H2O    H2O  
9.289289289289289542e+00 2.383300551121791955e-01 7.614522636658987986e-01 1.175710659521842433e-06 2.165055112620984409e-04
9.299299299299299548e+00 2.379900339028095391e-01 7.617919114843926254e-01 1.177727368308835339e-06 2.168768854292550772e-04
9.309309309309309555e+00 2.376505843520515249e-01 7.621309874838094744e-01 1.179744943778883838e-06 2.172484191949116295e-04
9.319319319319319561e+00 2.373117054983868990e-01 7.624694926259548700e-01 1.181763384381162294e-06 2.176201122734856407e-04
9.329329329329329568e+00 2.369733963818959621e-01 7.628074278710352818e-01 1.183782688567425981e-06 2.179919643798699136e-04
9.339339339339339574e+00 2.366356560442544887e-01 7.631447941776609012e-01 1.185802854792004943e-06 2.183639752294314269e-04
9.349349349349349581e+00 2.362984835287306462e-01 7.634815925028495265e-01 1.187823881511799542e-06 2.187361445380104946e-04
9.359359359359359587e+00 2.359618778801816641e-01 7.638178238020288946e-01 1.189845767186275807e-06 2.191084720219197909e-04
9.369369369369369593e+00 2.356258381450508366e-01 7.641534890290405668e-01 1.191868510277459075e-06 2.194809573979433737e-04
9.379379379379379600e+00 2.352903633713643028e-01 7.644885891361428154e-01 1.193892109249930391e-06 2.198536003833358990e-04
9.389389389389389606e+00 2.349554526087278550e-01 7.648231250740133991e-01 1.195916562570819950e-06 2.202264006958214821e-04
9.399399399399399613e+00 2.346211049083238298e-01 7.651570977917535599e-01 1.197941868709803279e-06 2.205993580535928851e-04
9.409409409409409619e+00 2.342873193229079998e-01 7.654905082368902436e-01 1.199968026139095307e-06 2.209724721753105402e-04
9.419419419419419626e+00 2.339540949068062703e-01 7.658233573553799856e-01 1.201995033333445715e-06 2.213457427801016292e-04
9.429429429429429632e+00 2.336214307159116266e-01 7.661556460916116862e-01 1.204022888770133207e-06 2.217191695875591066e-04
9.439439439439439639e+00 2.332893258076809972e-01 7.664873753884100527e-01 1.206051590928961283e-06 2.220927523177408333e-04
9.449449449449449645e+00 2.329577792411320347e-01 7.668185461870381525e-01 1.208081138292252732e-06 2.224664906911685185e-04
9.459459459459459651e+00 2.326267900768399510e-01 7.671491594272015213e-01 1.210111529344844545e-06 2.228403844288269345e-04
9.469469469469469658e+00 2.322963574066024273e-01 7.674792160173736777e-01 1.212142762621959049e-06 2.232144332609815700e-04
9.479479479479479664e+00 2.319664803737401804e-01 7.678087168144895891e-01 1.214174836741964802e-06 2.235886369332129196e-04
9.489489489489489671e+00 2.316371579479759024e-01 7.681376628491342062e-01 1.216207750043087349e-06 2.239629951395001768e-04
9.499499499499499677e+00 2.313083891967718519e-01 7.684660550541239088e-01 1.218241501021280142e-06 2.243375076028751147e-04
9.509509509509509684e+00 2.309801731891505117e-01 7.687938943607141029e-01 1.220276088175015075e-06 2.247121740468333820e-04
9.519519519519519690e+00 2.306525089956918684e-01 7.691211816986024408e-01 1.222311510005277614e-06 2.250869941953335821e-04
9.529529529529529697e+00 2.303253956885303599e-01 7.694479179959314852e-01 1.224347765015562980e-06 2.254619677727963509e-04
9.539539539539539703e+00 2.299988323413519609e-01 7.697741041792919292e-01 1.226384851711870016e-06 2.258370945041034898e-04
9.549549549549549710e+00 2.296728180293912402e-01 7.700997411737252607e-01 1.228422768602698214e-06 2.262123741145971524e-04
9.559559559559559716e+00 2.293473518294285030e-01 7.704248299027268709e-01 1.230461514199041368e-06 2.265878063300788960e-04
9.569569569569569722e+00 2.290224328197867087e-01 7.707493712882491632e-01 1.232501087014383338e-06 2.269633908768088680e-04
9.579579579579579729e+00 2.286980600803285857e-01 7.710733662507039954e-01 1.234541485564694025e-06 2.273391274815048579e-04
9.589589589589589735e+00 2.283742326924537436e-01 7.713968157089662325e-01 1.236582708368423441e-06 2.277150158713415649e-04
9.599599599599599742e+00 2.280509497390957319e-01 7.717197205803760784e-01 1.238624753946497901e-06 2.280910557739495410e-04
9.609609609609609748e+00 2.277282103047189865e-01 7.720420817807424063e-01 1.240667620822314726e-06 2.284672469174144592e-04
9.619619619619619755e+00 2.274060134753159990e-01 7.723639002243458673e-01 1.242711307521737797e-06 2.288435890302761649e-04
9.629629629629629761e+00 2.270843583384044018e-01 7.726851768239411111e-01 1.244755812573092896e-06 2.292200818415278082e-04
9.639639639639639768e+00 2.267632439830238877e-01 7.730059124907606716e-01 1.246801134507162200e-06 2.295967250806150311e-04
9.649649649649649774e+00 2.264426694997333789e-01 7.733261081345169652e-01 1.248847271857180683e-06 2.299735184774350460e-04
9.659659659659659781e+00 2.261226339806081398e-01 7.736457646634060659e-01 1.250894223158830608e-06 2.303504617623357406e-04
9.669669669669669787e+00 2.258031365192366413e-01 7.739648829841099253e-01 1.252941986950236870e-06 2.307275546661148114e-04
9.679679679679679793e+00 2.254841762107178404e-01 7.742834640018000369e-01 1.254990561771962548e-06 2.311047969200189769e-04
9.689689689689689800e+00 2.251657521516580995e-01 7.746015086201396560e-01 1.257039946167003823e-06 2.314821882557429483e-04
9.699699699699699806e+00 2.248478634401682996e-01 7.749190177412872416e-01 1.259090138680785531e-06 2.318597284054286969e-04
9.709709709709709813e+00 2.245305091758608984e-01 7.752359922658992319e-01 1.261141137861155869e-06 2.322374171016645332e-04
9.719719719719719819e+00 2.242136884598469326e-01 7.755524330931329313e-01 1.263192942258382585e-06 2.326152540774841849e-04
9.729729729729729826e+00 2.238974003947332148e-01 7.758683411206496183e-01 1.265245550425147258e-06 2.329932390663659841e-04
9.739739739739739832e+00 2.235816440846192243e-01 7.761837172446173216e-01 1.267298960916541065e-06 2.333713718022319996e-04
9.749749749749749839e+00 2.232664186350943325e-01 7.764985623597135955e-01 1.269353172290060543e-06 2.337496520194470883e-04
9.759759759759759845e+00 2.229517231532346933e-01 7.768128773591290726e-01 1.271408183105601028e-06 2.341280794528181094e-04
9.769769769769769852e+00 2.226375567476004680e-01 7.771266631345696840e-01 1.273463991925454534e-06 2.345066538375929484e-04
9.779779779779779858e+00 2.223239185282327723e-01 7.774399205762601017e-01 1.275520597314302558e-06 2.348853749094598122e-04
9.789789789789789864e+00 2.220108076066507619e-01 7.777526505729465134e-01 1.277577997839213109e-06 2.352642424045461454e-04
9.799799799799799871e+00 2.216982230958487732e-01 7.780648540118993983e-01 1.279636192069634571e-06 2.356432560594179252e-04
9.809809809809809877e+00 2.213861641102932154e-01 7.783765317789168581e-01 1.281695178577392106e-06 2.360224156110786583e-04
9.819819819819819884e+00 2.210746297659197945e-01 7.786876847583269479e-01 1.283754955936682351e-06 2.364017207969686498e-04
9.829829829829829890e+00 2.207636191801305159e-01 7.789983138329914514e-01 1.285815522724068980e-06 2.367811713549640266e-04
9.839839839839839897e+00 2.204531314717906865e-01 7.793084198843081012e-01 1.287876877518476982e-06 2.371607670233758436e-04
9.849849849849849903e+00 2.201431657612261117e-01 7.796180037922136874e-01 1.289939018901189488e-06 2.375405075409492699e-04
9.859859859859859910e+00 2.198337211702200145e-01 7.799270664351873883e-01 1.292001945455841623e-06 2.379203926468627492e-04
9.869869869869869916e+00 2.195247968220101209e-01 7.802356086902529908e-01 1.294065655768416916e-06 2.383004220807270236e-04
9.879879879879879923e+00 2.192163918412858570e-01 7.805436314329827763e-01 1.296130148427241573e-06 2.386805955825843206e-04
9.889889889889889929e+00 2.189085054401065378e-01 7.808511354515524916e-01 1.298195422161686342e-06 2.390609129184473585e-04
9.899899899899899935e+00 2.186011367055736287e-01 7.811581216591333421e-01 1.300261475499397048e-06 2.394413738171854175e-04
9.909909909909909942e+00 2.182942847340273718e-01 7.814645909596548146e-01 1.302328306982934287e-06 2.398219780104140890e-04
9.919919919919919948e+00 2.179879486565632629e-01 7.817705442222810941e-01 1.304395915210965055e-06 2.402027252400797304e-04
9.929929929929929955e+00 2.176821276057304133e-01 7.820759823147218626e-01 1.306464298784502633e-06 2.405836152485609164e-04
9.939939939939939961e+00 2.173768207155290233e-01 7.823809061032356293e-01 1.308533456306902346e-06 2.409646477786673820e-04
9.949949949949949968e+00 2.170720271214074959e-01 7.826853164526321738e-01 1.310603386383857329e-06 2.413458225736394799e-04
9.959959959959959974e+00 2.167677459602597723e-01 7.829892142262750987e-01 1.312674087623393872e-06 2.417271393771471780e-04
9.969969969969969981e+00 2.164639763704225284e-01 7.832926002860851611e-01 1.314745558635867604e-06 2.421085979332892463e-04
9.979979979979979987e+00 2.161607174916725660e-01 7.835954754925424925e-01 1.316817798033957989e-06 2.424901979865925789e-04
9.989989989989989994e+00 2.158579684652238151e-01 7.838978407046893748e-01 1.318890804432664514e-06 2.428719392820112457e-04
1.000000000000000000e+01 2.155557284337248913e-01 7.841996967801333485e-01 1.320964576449302665e-06 2.432538215649257063e-04
